reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,cleaned,sentimen
887c3db6-6e12-49e3-a502-ea116a73ff63,Blesscom Samosir,"BAGUS BANGET🤩🤩 SUKA BANGET SAMA ROBLOX! MAKASIH UDAH BUAT ROBLOX, TAPI ADA MASAH KECIL🙏 SETIAP AKU MAIN MAP TOWER SELALU KELUAR PASTI LANGSUNG MUNCUL 'ADA MASALAH PADA APLIKASI ' ADA BACAAN KELUAR DIBAWAHNYA, MOHON DIBAGUSI YA🙏🤩🥰",5,0,2.693.960,2025-10-07 21:19:33,bagus suka roblox terima kasih roblox masah main tower langsung muncul aplikasi baca bawah mohon bagus bagus_suka suka_roblox roblox_terima kasih terima kasih_roblox roblox_masah masah_main main_tower tower_langsung langsung_muncul muncul_aplikasi aplikasi_baca baca_bawah bawah_mohon mohon_bagus bagus_suka_roblox suka_roblox_terima kasih roblox_terima kasih_roblox terima kasih_roblox_masah roblox_masah_main masah_main_tower main_tower_langsung tower_langsung_muncul langsung_muncul_aplikasi muncul_aplikasi_baca aplikasi_baca_bawah baca_bawah_mohon bawah_mohon_bagus,Positif
b44c9709-1990-4a71-a98d-9695ddbe1c78,Bisma Purnama,cukup bagus dan seru untuk di mainkan bersama teman,5,0,2.692.843,2025-10-07 21:19:02,bagus seru main teman bagus_seru seru_main main_teman bagus_seru_main seru_main_teman,Positif
c37b28fc-2023-4523-9199-0925bf673db4,Ripa Sri,game nya seru banget ada berbagai game dan juga bisa komunikasi sama orang yang rumah nya jauh,5,0,2.692.843,2025-10-07 21:17:11,game seru game komunikasi orang rumah game_seru seru_game game_komunikasi komunikasi_orang orang_rumah game_seru_game seru_game_komunikasi game_komunikasi_orang komunikasi_orang_rumah,Positif
df59dac2-71a8-461a-9a4a-90c57fdc914f,Dege E,ini mah kaya apa dah masa gua main gempely pus terus kadang ngelek padahal wayf aku bagus kadang karakter ku aneh ga ada kepala dan ga jalan seperti bisany,2,0,2.693.960,2025-10-07 21:16:56,kaya main gempely kadang ngelek wayf bagus kadang karakter aneh kepala jalan bisany kaya_main main_gempely gempely_kadang kadang_ngelek ngelek_wayf wayf_bagus bagus_kadang kadang_karakter karakter_aneh aneh_kepala kepala_jalan jalan_bisany kaya_main_gempely main_gempely_kadang gempely_kadang_ngelek kadang_ngelek_wayf ngelek_wayf_bagus wayf_bagus_kadang bagus_kadang_karakter kadang_karakter_aneh karakter_aneh_kepala aneh_kepala_jalan kepala_jalan_bisany,Negatif
47804830-acce-495f-935d-f0e3cdb3b8d8,Rika Dewi,bikin mood berubah,5,0,2.692.843,2025-10-07 21:16:37,mood ubah mood_ubah,Positif
9b74e89e-b413-4c28-9b8b-51ddbc6485b3,Alea Shahla,"saya sangat suka permainan ini,soalnya bikin seneng",5,1,2.692.843,2025-10-07 21:16:29,suka main neng suka_main main_neng suka_main_neng,Positif
c6618268-190c-4dcb-a523-d9cc8da4b4b7,Wilantara Tara,"pas di mainin suka ngebug,seperti gaada suara,karakter ga jalan",1,0,2.693.960,2025-10-07 21:16:01,mainin suka ngebug gaada suara karakter jalan mainin_suka suka_ngebug ngebug_gaada gaada_suara suara_karakter karakter_jalan mainin_suka_ngebug suka_ngebug_gaada ngebug_gaada_suara gaada_suara_karakter suara_karakter_jalan,Negatif
eaa57cec-955c-449d-a6b8-11871ecb6f05,Mayang Koro,game nya Suki,5,0,2.693.960,2025-10-07 21:15:21,game suki game_suki,Positif
baa3d243-b16d-4566-a534-a0d4e2d076b7,Anak Alim,pianonya ngebug,1,0,,2025-10-07 21:14:06,piano ngebug piano_ngebug,Negatif
17867e5b-a6e3-4e8c-bae9-8a18038ba146,Beto Samsung,Seru dan banyak teman tapi kadang agak ngelek kalau di aku soalny aku sayang roblox,4,0,2.690.721,2025-10-07 21:12:55,seru teman kadang ngelek soalny sayang roblox seru_teman teman_kadang kadang_ngelek ngelek_soalny soalny_sayang sayang_roblox seru_teman_kadang teman_kadang_ngelek kadang_ngelek_soalny ngelek_soalny_sayang soalny_sayang_roblox,Positif
c766ce31-3c43-4ea0-8eaa-353524e74bb4,Eka Maya,seru sekali tapi kenapa koneksi terputus setiap game,5,0,2.693.960,2025-10-07 21:11:43,seru koneksi putus game seru_koneksi koneksi_putus putus_game seru_koneksi_putus koneksi_putus_game,Positif
37576f30-b26d-4680-b62a-720d1a32b4a1,Za Skyz,"min tolong perbaiki layar shift lock di mobilador, bisa pake shift lock tapi ga bisa liat sekililing",5,0,2.693.960,2025-10-07 21:11:08,tolong baik layar shift lock mobilador shift lock liat sekililing tolong_baik baik_layar layar_shift shift_lock lock_mobilador mobilador_shift shift_lock lock_liat liat_sekililing tolong_baik_layar baik_layar_shift layar_shift_lock shift_lock_mobilador lock_mobilador_shift mobilador_shift_lock shift_lock_liat lock_liat_sekililing,Positif
c2c1a702-5bf6-4894-be0c-5a17d1f1db64,REIZA Muliania,"gamenya bagus, asik, tapi tolong bug nya di benerin ya mksih. [no yaping]",4,0,2.692.843,2025-10-07 21:10:57,game bagus asik tolong benerin terima kasih yaping game_bagus bagus_asik asik_tolong tolong_benerin benerin_terima kasih terima kasih_yaping game_bagus_asik bagus_asik_tolong asik_tolong_benerin tolong_benerin_terima kasih benerin_terima kasih_yaping,Positif
8220c0d1-1d8c-47c2-86ea-52f9ecc3042a,Laila Fitriani,gemnya bagus banget aku suka boleh minta robax ga pelies minta 500 robax dong,5,0,2.693.960,2025-10-07 21:10:16,gemnya bagus suka robax pelies robax gemnya_bagus bagus_suka suka_robax robax_pelies pelies_robax gemnya_bagus_suka bagus_suka_robax suka_robax_pelies robax_pelies_robax,Positif
8ec979d9-9a04-4cd8-8f38-d7ac57ce7366,Aryasatya smp.belajar.id.,gwm burik lapan bit gak usah buat gem,1,0,2.693.960,2025-10-07 21:05:59,burik lap burik_lap,Negatif
7d5848f1-60e4-450f-90cf-4f3c7e43ec18,nur fuadiyati,Gampang ngeleg,1,0,,2025-10-07 21:05:29,gampang ngeleg gampang_ngeleg,Negatif
d2c24f03-f43e-4c30-a107-c2bc5e7c8fe8,Clarissa Nethania,Aaaah bagus banget game nya,5,3,2.691.868,2025-10-07 21:05:24,aaaah bagus game aaaah_bagus bagus_game aaaah_bagus_game,Positif
bda36107-f65b-4726-89c1-94a37b9d9b61,Huda rafa,Good game👍,5,0,2.691.868,2025-10-07 21:04:30,good game good_game,Positif
88c758c6-ab98-4526-ad90-c32a14392707,Hitam Putih,"its error, i cant chat, i cant change my avatars and i cant control it when im walking",2,0,2.693.960,2025-10-07 21:04:24,error cant chat cant change avatars cant control when walking error_cant cant_chat chat_cant cant_change change_avatars avatars_cant cant_control control_when when_walking error_cant_chat cant_chat_cant chat_cant_change cant_change_avatars change_avatars_cant avatars_cant_control cant_control_when control_when_walking,Negatif
c64452b8-8479-46af-a952-ffb5c7e01c97,Rahmi Fadilah,Seruuuuuuu,5,0,,2025-10-07 21:02:38,seruuuuuuu,Positif
debaef4d-d45f-4c9f-ac58-4a5ef4a936d9,Firdos Baru,jelek banget ngengtot suka dwon aying asu ngk pernah di peebaiki sampe sekarang pun masih asu asu game burik,1,1,2.693.960,2025-10-07 21:01:21,jelek ngengtot suka dwon aying peebaiki sampe game burik jelek_ngengtot ngengtot_suka suka_dwon dwon_aying aying_peebaiki peebaiki_sampe sampe_game game_burik jelek_ngengtot_suka ngengtot_suka_dwon suka_dwon_aying dwon_aying_peebaiki aying_peebaiki_sampe peebaiki_sampe_game sampe_game_burik,Negatif
5b8faa72-fe60-450c-b9af-b7c5c9dc2bf4,Zola Fay,saya suka tapi saya ga bisa main kan,5,0,,2025-10-07 21:00:12,suka main suka_main,Positif
c79400bb-2268-4321-b045-685c0f974474,Sobri 002,game bagus dan bisa mabar sama temen dan game ya ada banyak tapi tolong leg nya dikurangin ya,4,0,2.693.960,2025-10-07 21:00:01,game bagus mabar temen game tolong rangin game_bagus bagus_mabar mabar_temen temen_game game_tolong tolong_rangin game_bagus_mabar bagus_mabar_temen mabar_temen_game temen_game_tolong game_tolong_rangin,Positif
68816ec9-1959-4160-83e8-59b7d585df8b,Mya Mya,bagust,5,0,,2025-10-07 20:58:49,bagust,Positif
90d969fd-c5fd-4c12-9d39-9e1c76f442ec,Habi Habi,ketika saya melakukan pembayaran mata uang untuk membeli robux...tetapi robux saya tidak masuk saya sudah menunggu 1 jam lebih tetapi tidak ada masuk..saya sudah rop up (18.000=80 robux selama 3 kali) tetapi yang masuk hanya 80 robux tolong apa ada masalah dan perbaikan saya sangan risau untuk kejadian seperri ini karena saya terjadi begi bukan sekali dua kali tolong banding alasan saya ini saya tunggu beberapa jam kalau tidak ada masuk roblox termasuk game yang menipu tolong secepat -cepatnya.,1,9,2.692.843,2025-10-07 20:58:22,bayar mata uang beli robux robux tidak masuk tunggu tidak ada masuk robux kali masuk robux tolong baik sangan risau jadi seperri begi kali tolong banding alas tunggu tidak ada masuk roblox game tipu tolong cepat cepat bayar_mata mata_uang uang_beli beli_robux robux_robux robux_tidak masuk tidak masuk_tunggu tunggu_tidak ada tidak ada_masuk masuk_robux robux_kali kali_masuk masuk_robux robux_tolong tolong_baik baik_sangan sangan_risau risau_jadi jadi_seperri seperri_begi begi_kali kali_tolong tolong_banding banding_alas alas_tunggu tunggu_tidak ada tidak ada_masuk masuk_roblox roblox_game game_tipu tipu_tolong tolong_cepat cepat_cepat bayar_mata_uang mata_uang_beli uang_beli_robux beli_robux_robux robux_robux_tidak masuk robux_tidak masuk_tunggu tidak masuk_tunggu_tidak ada tunggu_tidak ada_masuk tidak ada_masuk_robux masuk_robux_kali robux_kali_masuk kali_masuk_robux masuk_robux_tolong robux_tolong_baik tolong_baik_sangan baik_sangan_risau sangan_risau_jadi risau_jadi_seperri jadi_seperri_begi seperri_begi_kali begi_kali_tolong kali_tolong_banding tolong_banding_alas banding_alas_tunggu alas_tunggu_tidak ada tunggu_tidak ada_masuk tidak ada_masuk_roblox masuk_roblox_game roblox_game_tipu game_tipu_tolong tipu_tolong_cepat tolong_cepat_cepat,Negatif
36511091-7f72-4529-8ff5-144abe2343ed,nurul hidayat,plis balikin Roblox yang dulu warna hitam tapi tetap update ya,5,0,2.692.843,2025-10-07 20:58:21,plis balikin roblox warna hitam update plis_balikin balikin_roblox roblox_warna warna_hitam hitam_update plis_balikin_roblox balikin_roblox_warna roblox_warna_hitam warna_hitam_update,Positif
e673e3cb-f2f0-46d7-a231-93ef73f07567,Intan Nuraeni,"seru banget kalian harus coba ada bayak, permainannya ada squid game ada menanam seru deh bayak fiturnya juga bagus tapi yedot koata sedikit jahat sih tapi pokonya bagus mantul bintang 5 untuk Roblox👍👍",5,0,,2025-10-07 20:57:55,seru coba bayak main squid game tanam seru bayak fiturnya bagus yedot koata jahat poko bagus bintang roblox seru_coba coba_bayak bayak_main main_squid squid_game game_tanam tanam_seru seru_bayak bayak_fiturnya fiturnya_bagus bagus_yedot yedot_koata koata_jahat jahat_poko poko_bagus bagus_bintang bintang_roblox seru_coba_bayak coba_bayak_main bayak_main_squid main_squid_game squid_game_tanam game_tanam_seru tanam_seru_bayak seru_bayak_fiturnya bayak_fiturnya_bagus fiturnya_bagus_yedot bagus_yedot_koata yedot_koata_jahat koata_jahat_poko jahat_poko_bagus poko_bagus_bintang bagus_bintang_roblox,Positif
930fdea6-58d2-45db-8df4-dc83f21f1858,S. Wanto,gak asik seperti dulu,1,0,2.692.843,2025-10-07 20:57:55,asik,Negatif
86b715d5-0c3f-420b-bf62-43e7ba4f86ba,M AlhaFizi,game nya lumayan jelek yah,3,0,,2025-10-07 20:57:28,game lumayan jelek game_lumayan lumayan_jelek game_lumayan_jelek,Netral
7b90c88c-88fe-4bcf-8d54-8fa0dd2541d9,Agus Riyanto,saya sangat suka game ini tapi tolong jangan banyakin lag nya,5,0,,2025-10-07 20:57:07,suka game tolong banyakin suka_game game_tolong tolong_banyakin suka_game_tolong game_tolong_banyakin,Positif
876b6b00-850f-4593-a81e-83830bc88d58,Bang Surya Jaya,"Bisa ngak tambahin fitur download data map yg mau dimainkan, biar main lebih stabil dan loding lebih cepat",4,0,2.692.843,2025-10-07 20:56:39,ngak tambahin fitur download data main biar main stabil loding cepat ngak_tambahin tambahin_fitur fitur_download download_data data_main main_biar biar_main main_stabil stabil_loding loding_cepat ngak_tambahin_fitur tambahin_fitur_download fitur_download_data download_data_main data_main_biar main_biar_main biar_main_stabil main_stabil_loding stabil_loding_cepat,Positif
45873c2e-9d02-4c82-8ccf-a70d8a649a33,Mochi Roblox 17K,"Hey Roblox, please improve the security level to the maximum possible, because I'm really fed up seeing Roblox players using scripts, and I really don't like it, I'm fed up, please improve the security level to the extreme so that those who use scripts will be banned permanently, please.",3,0,2.693.960,2025-10-07 20:56:23,roblox improve security level maximum possible because really seeing roblox players using scripts really like improve security level extreme that those scripts will banned permanently roblox_improve improve_security security_level level_maximum maximum_possible possible_because because_really really_seeing seeing_roblox roblox_players players_using using_scripts scripts_really really_like like_improve improve_security security_level level_extreme extreme_that that_those those_scripts scripts_will will_banned banned_permanently roblox_improve_security improve_security_level security_level_maximum level_maximum_possible maximum_possible_because possible_because_really because_really_seeing really_seeing_roblox seeing_roblox_players roblox_players_using players_using_scripts using_scripts_really scripts_really_like really_like_improve like_improve_security improve_security_level security_level_extreme level_extreme_that extreme_that_those that_those_scripts those_scripts_will scripts_will_banned will_banned_permanently,Netral
dda4dbc4-7036-4ad1-b216-bbebb46c2981,Dipa 013,SINYAL FULL BISA DC ??? GAME APA INI!,1,0,2.692.843,2025-10-07 20:54:34,sinyal full game sinyal_full full_game sinyal_full_game,Negatif
ae87a8d9-27ea-41fd-8014-3bed62f2ffd7,Carissa Putri,permainan sangat seru dan banyak sekali game lain lain,5,0,2.693.960,2025-10-07 20:54:22,main seru game main_seru seru_game main_seru_game,Positif
55f64326-50a3-492f-a952-e250137d207a,M Rehan,myn lah game nya gw maen dari 2018 juga tapi yang gw ga suka banyak Player new yang gaya,4,0,2.690.721,2025-10-07 20:54:08,game maen suka player gaya game_maen maen_suka suka_player player_gaya game_maen_suka maen_suka_player suka_player_gaya,Positif
c890b687-457a-46ea-af01-2ac44fc17dc3,Aisyah Nurafika,ini game paling menarik di dunia deh kata aku sih gitu gak tau kata orang makasih udah dengar,5,0,2.692.843,2025-10-07 20:51:58,game tarik dunia orang terima kasih dengar game_tarik tarik_dunia dunia_orang orang_terima kasih terima kasih_dengar game_tarik_dunia tarik_dunia_orang dunia_orang_terima kasih orang_terima kasih_dengar,Positif
dd4287c3-db09-4531-82d6-ed72ae6d0b76,Maylinda Carbela,"awal2 suka banget sama roblox, tapi ko sekarang sering ngebug,sering lag😭 pindah map juga sama😭 benerin lagi yuk, game nya bagus banget ini",4,0,2.693.960,2025-10-07 20:51:31,suka roblox ngebug pindah benerin game bagus suka_roblox roblox_ngebug ngebug_pindah pindah_benerin benerin_game game_bagus suka_roblox_ngebug roblox_ngebug_pindah ngebug_pindah_benerin pindah_benerin_game benerin_game_bagus,Positif
09fed2b8-1480-47ec-a88b-2e0ab8604e28,Aldefit Putra Setiawan,Sangat seru dan keren Ty roblox your game so fun and good i like your game,5,0,2.669.664,2025-10-07 20:51:18,seru keren roblox your game good like your game seru_keren keren_roblox roblox_your your_game game_good good_like like_your your_game seru_keren_roblox keren_roblox_your roblox_your_game your_game_good game_good_like good_like_your like_your_game,Positif
4a992e07-d216-4746-867f-995b7f0b94b3,Devanio Dylanio,seru banget untuk kalo lagi stress,5,0,,2025-10-07 20:51:15,seru stress seru_stress,Positif
4be240cb-8995-4d4b-a437-7caae449e76a,Ratna Dewita,gg game nya banyak pilihan seru dan menantang,5,0,2.693.960,2025-10-07 20:50:43,game pilih seru tantang game_pilih pilih_seru seru_tantang game_pilih_seru pilih_seru_tantang,Positif
a40cbd9f-cfb5-4213-b473-5b6942ed0a61,Ockie Kirana sari,"gamee yg sangat baguss dan majuu, cocok untuk di maini oleh kalangan anak-anak ataupun remaja",4,0,2.693.960,2025-10-07 20:50:12,gamee baguss majuu cocok main kalang anak anak remaja gamee_baguss baguss_majuu majuu_cocok cocok_main main_kalang kalang_anak anak_anak anak_remaja gamee_baguss_majuu baguss_majuu_cocok majuu_cocok_main cocok_main_kalang main_kalang_anak kalang_anak_anak anak_anak_remaja,Positif
ec410cbc-b5a7-437c-b9e5-1d920f8e5276,Napik Nafzz,suka sih suka tapi coba lah jangan dikit dikit update dikit dikit update males gw kalo update terus,3,0,2.691.868,2025-10-07 20:50:05,suka suka coba dikit dikit update dikit dikit update males update suka_suka suka_coba coba_dikit dikit_dikit dikit_update update_dikit dikit_dikit dikit_update update_males males_update suka_suka_coba suka_coba_dikit coba_dikit_dikit dikit_dikit_update dikit_update_dikit update_dikit_dikit dikit_dikit_update dikit_update_males update_males_update,Netral
01cde6d2-7b89-482e-9be3-55afc3e2a00a,Arifin Revolusi,game nya bagus sih tapi sayangnya kalo ngedonAte orang pasti di korupsi banyak banget apa lagi kalau donate nya cuma 30 datengnya cuma 8 tolong di perbaiki ya kalo bisa di korupsinya 1 kalo gak 2 robux aja sih,5,0,,2025-10-07 20:49:21,game bagus sayang ngedonate orang korupsi donate datengnya tolong baik korupsi robux game_bagus bagus_sayang sayang_ngedonate ngedonate_orang orang_korupsi korupsi_donate donate_datengnya datengnya_tolong tolong_baik baik_korupsi korupsi_robux game_bagus_sayang bagus_sayang_ngedonate sayang_ngedonate_orang ngedonate_orang_korupsi orang_korupsi_donate korupsi_donate_datengnya donate_datengnya_tolong datengnya_tolong_baik tolong_baik_korupsi baik_korupsi_robux,Positif
c9d059b6-b52d-4210-9211-c7e48d6e4994,Haikal Haikal,bagus bgttt cuyy aku udh abiss 60k di roblox 🗿,5,0,2.692.843,2025-10-07 20:48:26,bagus bgttt cuyy abiss roblox bagus_bgttt bgttt_cuyy cuyy_abiss abiss_roblox bagus_bgttt_cuyy bgttt_cuyy_abiss cuyy_abiss_roblox,Positif
12140764-adc6-416f-bcb5-278e571a1713,trol men,"game ini bahaya kalau gk dimainkan karena banyak game seru seperti gag, sab, bf, dll",5,0,2.693.960,2025-10-07 20:48:25,game bahaya main game seru game_bahaya bahaya_main main_game game_seru game_bahaya_main bahaya_main_game main_game_seru,Positif
7e2cdebb-7dbf-4eb2-bab1-5cf032fe2cbc,M. Baim Rianto,mau toup enda bisa bisa,1,0,2.693.960,2025-10-07 20:48:11,toup enda toup_enda,Negatif
2907c446-69e1-41b6-a5ec-aca2d1620623,novia sari setiyarni,top up mahal tapi tidak apa apa,5,3,2.692.843,2025-10-07 20:47:56,mahal tidak apa mahal_tidak apa,Positif
db7a7927-ff57-4d85-9cd2-60011a27c529,Arrahman M D,game gendeng,5,0,2.664.714,2025-10-07 20:47:29,game gendeng game_gendeng,Positif
27454806-a342-4946-bb72-775078efb1ae,Kevin Neko Indonesia,"good game, aku udah main dari 2020,masih aja seru, aku main sampai sekarang, terus berkembang di jalan yang benar!!!",5,0,2.667.668,2025-10-07 20:46:14,good game main seru main kembang jalan good_game game_main main_seru seru_main main_kembang kembang_jalan good_game_main game_main_seru main_seru_main seru_main_kembang main_kembang_jalan,Positif
8d483904-efd3-4ed3-950e-ca3b62f5e602,BRILX STORE,pakaian yg saya gunakan blur padahal device bagus jaringan bagus,1,0,2.692.843,2025-10-07 20:45:53,pakai blur device bagus jaring bagus pakai_blur blur_device device_bagus bagus_jaring jaring_bagus pakai_blur_device blur_device_bagus device_bagus_jaring bagus_jaring_bagus,Negatif
fe24b221-51e4-47af-9b3b-32133fa7df42,Rizki Barokah,"Game Bagus, tetapi moderator dungu minta ampun",5,0,2.660.647,2025-10-07 20:45:36,game bagus moderator dungu ampun game_bagus bagus_moderator moderator_dungu dungu_ampun game_bagus_moderator bagus_moderator_dungu moderator_dungu_ampun,Positif
34eb4fe4-a2ce-465c-bd96-2730f9a07a90,Gatot Usman,"ini seru banget gemes nya aku suka banget 😊. tapi kalo ngelek aku kesel sih tapi aku tetep main kerena aku gak mau pensi aku sedih kerena tahun 2020 akun roblox ku ilang dan aku lupa password nya😟😕. tapi kalian harus tau atau masuk kin di goggle aja biar gak ilang yaa 😵‍💫. kalian harus donlod sih kerena gemes nya bagusss bgttt🤭🥳. tapi ada gemes sus, heker dan bug aku yang paling gasuka bug 😁. yang gak donlod rugi sih yg kasih bintang satu ☝. gj arti gj:gakjelas 😚. udah ya Bay☺👋",5,1,2.691.868,2025-10-07 20:45:02,seru gemes suka ngelek kesel tetep main rena pensi sedih rena akun roblox ilang lupa password masuk goggle biar ilang donlod rena gemes bagusss bgttt gemes heker gasuka donlod rugi kasih bintang arti gakjelas seru_gemes gemes_suka suka_ngelek ngelek_kesel kesel_tetep tetep_main main_rena rena_pensi pensi_sedih sedih_rena rena_akun akun_roblox roblox_ilang ilang_lupa lupa_password password_masuk masuk_goggle goggle_biar biar_ilang ilang_donlod donlod_rena rena_gemes gemes_bagusss bagusss_bgttt bgttt_gemes gemes_heker heker_gasuka gasuka_donlod donlod_rugi rugi_kasih kasih_bintang bintang_arti arti_gakjelas seru_gemes_suka gemes_suka_ngelek suka_ngelek_kesel ngelek_kesel_tetep kesel_tetep_main tetep_main_rena main_rena_pensi rena_pensi_sedih pensi_sedih_rena sedih_rena_akun rena_akun_roblox akun_roblox_ilang roblox_ilang_lupa ilang_lupa_password lupa_password_masuk password_masuk_goggle masuk_goggle_biar goggle_biar_ilang biar_ilang_donlod ilang_donlod_rena donlod_rena_gemes rena_gemes_bagusss gemes_bagusss_bgttt bagusss_bgttt_gemes bgttt_gemes_heker gemes_heker_gasuka heker_gasuka_donlod gasuka_donlod_rugi donlod_rugi_kasih rugi_kasih_bintang kasih_bintang_arti bintang_arti_gakjelas,Positif
3f965dc4-eb93-49cd-89a6-01f101574506,Kab Sin,mengapa TDK bisa di donglot,3,0,,2025-10-07 20:44:46,donglot,Netral
4e4a48a4-fc90-4a11-ba1a-2bc5ed0a6f33,Riyan Maulana,"roblox jelek, jaringan bgus malah ngeleg tolol",1,0,2.692.843,2025-10-07 20:43:58,roblox jelek jaring bgus ngeleg tolol roblox_jelek jelek_jaring jaring_bgus bgus_ngeleg ngeleg_tolol roblox_jelek_jaring jelek_jaring_bgus jaring_bgus_ngeleg bgus_ngeleg_tolol,Negatif
4a86e48e-472f-4ddd-b22c-f174986b66f3,Aniek Soeroso,game nya pokoknya bagus banget kalo ada bintang 6 kukasih bintang 6,5,0,2.693.960,2025-10-07 20:43:31,game pokok bagus bintang kasih bintang game_pokok pokok_bagus bagus_bintang bintang_kasih kasih_bintang game_pokok_bagus pokok_bagus_bintang bagus_bintang_kasih bintang_kasih_bintang,Positif
f440d52d-501d-45ee-8653-c9ade4613af4,Iwan Mirwan Iwan,wow game ini keren bro,5,0,2.691.868,2025-10-07 20:43:24,game keren game_keren,Positif
cd2d9b8f-b9cd-42b2-9385-5c09578acb79,Ferdi Opet,sangat seru dan hd makasih monton muah😘😘,5,0,,2025-10-07 20:42:42,seru terima kasih monton muah seru_terima kasih terima kasih_monton monton_muah seru_terima kasih_monton terima kasih_monton_muah,Positif
8dfb2feb-9408-4ab6-8f82-05c8f0013c5f,Rifky Adinata,"Improve the security, Make the 18+ Avatars banned",3,0,2.692.843,2025-10-07 20:41:40,improve security make avatars banned improve_security security_make make_avatars avatars_banned improve_security_make security_make_avatars make_avatars_banned,Netral
ee496941-3ed4-46ff-8ef7-5f1de9da6cf8,Fathan Mubin,seru juga,5,0,2.693.960,2025-10-07 20:39:51,seru,Positif
c192a1b5-bce0-4612-96e5-8da99f2cd3af,Restu Putra,susah,1,0,,2025-10-07 20:38:18,susah,Negatif
46ef4ebc-2fcc-4ce0-aef2-2da40248bf1f,Kris Dian,ga seru Roblox anjingggggg asuuu,1,0,2.693.960,2025-10-07 20:36:48,seru roblox anjingggggg asuuu seru_roblox roblox_anjingggggg anjingggggg_asuuu seru_roblox_anjingggggg roblox_anjingggggg_asuuu,Negatif
d7194a66-61da-493d-a8f4-28c633856610,Sabila Nur Khalifah Rahmah,Ak ksh bintang 3 karena g bisa di update jd ak ksh bintang tiga maafff,3,0,2.691.868,2025-10-07 20:36:16,bintang update bintang maafff bintang_update update_bintang bintang_maafff bintang_update_bintang update_bintang_maafff,Netral
eb63ebf1-1b8e-4a8a-a353-5762fa99b2d5,Sri Wahyuti,gamenya seru banget tapi aku malah cari cari Avatar keren di YouTube aku dulu gak bisa tembok wafer sekarang bisa udah bisa tapi kenapa sih ada tower walpok bikin aku kesel tapiiiii aku cari robux hehehe😀😀 I❤️ ROBLOX,4,0,2.693.960,2025-10-07 20:35:11,game seru cari cari avatar keren youtube tembok wafer tower walpok kesel tapiiiii cari robux hehehe roblox game_seru seru_cari cari_cari cari_avatar avatar_keren keren_youtube youtube_tembok tembok_wafer wafer_tower tower_walpok walpok_kesel kesel_tapiiiii tapiiiii_cari cari_robux robux_hehehe hehehe_roblox game_seru_cari seru_cari_cari cari_cari_avatar cari_avatar_keren avatar_keren_youtube keren_youtube_tembok youtube_tembok_wafer tembok_wafer_tower wafer_tower_walpok tower_walpok_kesel walpok_kesel_tapiiiii kesel_tapiiiii_cari tapiiiii_cari_robux cari_robux_hehehe robux_hehehe_roblox,Positif
568c99f2-35fc-4b1d-98d2-0053545d059a,Sutisna Wijaya,wih aku seneng banget di top up 80 robux tapi roblox nya ku uda hapus,5,0,,2025-10-07 20:33:38,neng robux roblox hapus neng_robux robux_roblox roblox_hapus neng_robux_roblox robux_roblox_hapus,Positif
05502f58-93fd-4164-a1a5-3bb5d768c7b7,Nauu imups,"bagus bgt ajg🤭,tp tolong pls turunin harga item item ny kocak-...💔 muak bgt baru beli item dikit abis anjir🥀,JUGA PLS GW MAU ON MIC 💔 MASAK HRS NUNGGU 13+? WOEYLAH LAMA BGTS KOCAK..,ywdh sih gaoaoa yg lainya udh bgs gameplay ny dll cuma sering banya bug tiba tiba gw DC padahal nih ya wifi tuh bagus trs gw juga duduk depan wifi🥰yaudah itu aj ttp smngt kembangin game ny mks",5,0,2.693.960,2025-10-07 20:31:33,bagus tolong turunin harga item item kocak muak beli item dikit abis masak nunggu woeylah bgts kocak ywdh gaoaoa lai bagus gameplay banya wifi bagus duduk wifiyaudah smngt kembangin game bagus_tolong tolong_turunin turunin_harga harga_item item_item item_kocak kocak_muak muak_beli beli_item item_dikit dikit_abis abis_masak masak_nunggu nunggu_woeylah woeylah_bgts bgts_kocak kocak_ywdh ywdh_gaoaoa gaoaoa_lai lai_bagus bagus_gameplay gameplay_banya banya_wifi wifi_bagus bagus_duduk duduk_wifiyaudah wifiyaudah_smngt smngt_kembangin kembangin_game bagus_tolong_turunin tolong_turunin_harga turunin_harga_item harga_item_item item_item_kocak item_kocak_muak kocak_muak_beli muak_beli_item beli_item_dikit item_dikit_abis dikit_abis_masak abis_masak_nunggu masak_nunggu_woeylah nunggu_woeylah_bgts woeylah_bgts_kocak bgts_kocak_ywdh kocak_ywdh_gaoaoa ywdh_gaoaoa_lai gaoaoa_lai_bagus lai_bagus_gameplay bagus_gameplay_banya gameplay_banya_wifi banya_wifi_bagus wifi_bagus_duduk bagus_duduk_wifiyaudah duduk_wifiyaudah_smngt wifiyaudah_smngt_kembangin smngt_kembangin_game,Positif
